,Route,Sh,Amount,Shipping Type Code,Shipping Type Description,Weight,Vol,Vehicle Pallet Capacity (Pallet floor space),MoT,Vehicle Classification,Temp,Truck Size,Truck Type Short Form,Unnamed: 10,Truck Type,Weight Tons,Case Capacity,Pallet,Loose Case Loading/Unloading  Time (hr),Loose Case Loadiong /Unloading producivity (case/hr),Pallet Unloading producivity (Pallets/Hr)
1586,IDA170,9P,6285475.666666667,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
1591,IDA170,GE,6285475.666666667,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
1630,IDA175,9N,6285475.666666667,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
1631,IDA175,9P,6285475.666666667,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
1632,IDA175,GE,6285475.666666667,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
1639,IDA176,9N,6285475.666666667,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
1640,IDA176,9P,6285475.666666667,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
1641,IDA176,GE,6285475.666666667,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
8201,IDKD09,9S,6289307.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
8202,IDKD09,9T,6289307.0,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
2195,IDA309,9P,6296032.166666667,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
9939,IDS271,GE,6296400.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
2070,IDA299,9Q,6300000.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
9755,IDS046,GE,6300000.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
3469,IDA465,9N,6304666.666666667,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3470,IDA465,9P,6304666.666666667,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3471,IDA465,GE,6304666.666666667,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5849,IDIC72,9W,6305108.0,9W,IC TRONTON - 12T 25M,12000,25000000,14.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
5852,IDIC72,GQ,6305108.0,GQ,IC 10PALLET TRONTON,10000,20000000,10.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
10374,IDS306,9G,6306778.666666667,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10375,IDS306,9H,6306778.666666667,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10377,IDS306,9J,6306778.666666667,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
448,IDA049,GF,6314802.5,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
6215,IDJ064,9K,6318641.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
6216,IDJ064,GF,6318641.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
2244,IDA313,GE,6321982.111111111,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
761,IDA087,9M,6325752.111111111,9M,JUMBO 20T 54M3,32000,65000000,30.0,Land,Articulated Truck 7.5t-33t,Ambient,Large,Jumbo,,,,,,,,
6039,IDJ020,9K,6335859.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
6044,IDJ020,GF,6335859.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
2283,IDA317,9N,6337008.7,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
4376,IDFW12,9N,6350138.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2099,IDA301,GJ,6354925.0,GJ,"RAIL CONTAINER 20"" ",22000,28000000,12.0,Rail,Diesel Train,Ambient,Large,20ft Container,,outer island ,MT,van / CDD,,,,
2427,IDA341,9L,6358462.666666667,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
3072,IDA396,GJ,6369000.0,GJ,"RAIL CONTAINER 20"" ",22000,28000000,12.0,Rail,Diesel Train,Ambient,Large,20ft Container,,outer island ,MT,van / CDD,,,,
5176,IDI120,9X,6394000.0,9X,IC STANDARD - 8T 20M,8000,20000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,,,,,,,,,
445,IDA049,9K,6395718.333333333,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
4445,IDFW26,9D,6400000.0,9D,CONTAINER 18T 28M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
3161,IDA416,9N,6412795.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3162,IDA416,9P,6412795.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3163,IDA416,GE,6412795.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5937,IDIC87,GQ,6413869.571428572,GQ,IC 10PALLET TRONTON,10000,20000000,10.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
3169,IDA417,9K,6417984.533333333,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
2325,IDA320,GJ,6418750.0,GJ,"RAIL CONTAINER 20"" ",22000,28000000,12.0,Rail,Diesel Train,Ambient,Large,20ft Container,,outer island ,MT,van / CDD,,,,
5835,IDIC69,9Y,6419092.8,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5837,IDIC69,GR,6419092.8,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
2092,IDA301,9L,6429106.75,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
2363,IDA324,9N,6433822.7272727275,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2364,IDA324,9P,6433822.7272727275,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
5796,IDIC63,GQ,6434602.2,GQ,IC 10PALLET TRONTON,10000,20000000,10.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
5076,IDI072,9W,6441899.75,9W,IC TRONTON - 12T 25M,12000,25000000,14.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
5078,IDI072,GQ,6441899.75,GQ,IC 10PALLET TRONTON,10000,20000000,10.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
5793,IDIC63,9W,6443445.0,9W,IC TRONTON - 12T 25M,12000,25000000,14.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
2284,IDA317,9P,6447280.636363637,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
5225,IDI181,GR,6450000.0,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5194,IDI131,GR,6458841.4,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
2348,IDA323,9K,6461765.722222222,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
2285,IDA317,GE,6462008.7,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
4361,IDFW09,9N,6462727.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2105,IDA302,9L,6466106.75,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
3174,IDA417,GF,6467126.285714285,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
2112,IDA302,GJ,6469375.0,GJ,"RAIL CONTAINER 20"" ",22000,28000000,12.0,Rail,Diesel Train,Ambient,Large,20ft Container,,outer island ,MT,van / CDD,,,,
9851,IDS148,GE,6480000.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5934,IDIC87,9W,6482335.5,9W,IC TRONTON - 12T 25M,12000,25000000,14.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
298,IDA028,9G,6486092.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10388,IDS306,GC,6488213.333333333,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
2366,IDA324,GE,6489705.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
2225,IDA312,9E,6491000.0,9E,CONTAINER 18T 30M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
2216,IDA311,9N,6493301.461538462,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2217,IDA311,9P,6493301.461538462,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6000,IDJ001,9N,6495028.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2219,IDA311,GE,6498993.25,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
7429,IDJ353,9D,6500000.0,9D,CONTAINER 18T 28M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
7430,IDJ353,9E,6500000.0,9E,CONTAINER 18T 30M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
7437,IDJ353,GJ,6500000.0,GJ,"RAIL CONTAINER 20"" ",22000,28000000,12.0,Rail,Diesel Train,Ambient,Large,20ft Container,,outer island ,MT,van / CDD,,,,
10355,IDS304,GC,6500000.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
10408,IDS309,GC,6500000.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
5035,IDI065,9Y,6510381.0,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5037,IDI065,GR,6510381.0,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5770,IDIC60,9X,6512147.0,9X,IC STANDARD - 8T 20M,8000,20000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,,,,,,,,,
2354,IDA323,GF,6516693.117647059,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
2089,IDA301,9E,6522833.333333333,9E,CONTAINER 18T 30M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
2271,IDA316,9N,6527728.636363637,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2279,IDA317,9E,6533000.0,9E,CONTAINER 18T 30M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
2375,IDA325,9N,6535057.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2376,IDA325,9P,6535057.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6598,IDJ220,9L,6546277.333333333,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
5942,IDIC88,9X,6548817.0,9X,IC STANDARD - 8T 20M,8000,20000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,,,,,,,,,
2020,IDA294,GJ,6550000.0,GJ,"RAIL CONTAINER 20"" ",22000,28000000,12.0,Rail,Diesel Train,Ambient,Large,20ft Container,,outer island ,MT,van / CDD,,,,
6231,IDJ074,9K,6558354.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
6232,IDJ074,9L,6558354.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
1592,IDA170,GF,6564561.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
2068,IDA299,9N,6565078.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2069,IDA299,9P,6565078.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3485,IDA467,9Q,6566249.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3486,IDA467,9R,6566249.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2037,IDA296,9L,6569404.5,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
2168,IDA307,9L,6569404.5,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
4416,IDFW21,9A,6569833.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
6234,IDJ074,GF,6570430.666666667,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
1937,IDA251,9E,6570630.0,9E,CONTAINER 18T 30M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
4201,IDA924,9P,6573905.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8639,IDP214,9G,6578067.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
8640,IDP214,9H,6578067.0,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
8641,IDP214,9J,6578067.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
8647,IDP214,GD,6578067.0,GD,ENGKEL 12T 23M3,12000,23000000,10.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,Jumbo,20 to 32,2050,24-30,2.0,1000.0,60.0
361,IDA035,9P,6583642.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3246,IDA426,GE,6586169.5,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
3066,IDA396,9D,6588000.0,9D,CONTAINER 18T 28M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
8182,IDKD08,9A,6588484.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
8183,IDKD08,9B,6588484.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
8184,IDKD08,9C,6588484.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
6725,IDJ232,9L,6594584.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
8070,IDJ800,9K,6594584.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
8071,IDJ800,9L,6594584.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
8073,IDJ800,GF,6594584.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
2318,IDA320,9L,6596365.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
5780,IDIC61,9Y,6597483.0,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5782,IDIC61,GR,6597483.0,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
9917,IDS268,GC,6600000.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
10097,IDS281,GE,6600000.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5902,IDIC81,GR,6614575.75,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
3468,IDA465,9K,6618000.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
3472,IDA465,GF,6618000.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
3037,IDA394,9Q,6618267.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2071,IDA299,GE,6618721.454545454,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
2272,IDA316,9P,6625417.916666667,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
5637,IDIC40,9Y,6641675.2,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5639,IDIC40,GR,6641675.2,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
9773,IDS047,GC,6643093.333333333,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
5859,IDIC73,GR,6649822.142857143,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
6002,IDJ003,9K,6650000.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
6006,IDJ003,GF,6650000.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
5968,IDIC92,9X,6655000.0,9X,IC STANDARD - 8T 20M,8000,20000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,,,,,,,,,
2273,IDA316,GE,6659546.818181818,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5513,IDIC25,9W,6661517.333333333,9W,IC TRONTON - 12T 25M,12000,25000000,14.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
2267,IDA316,9E,6662000.0,9E,CONTAINER 18T 30M3,18000,28000000,12.0,Sea,Container Ocean 20',Ambient,Large,20ft Container,,,,,,,,
5185,IDI130,9W,6665753.25,9W,IC TRONTON - 12T 25M,12000,25000000,14.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
5187,IDI130,GQ,6665753.25,GQ,IC 10PALLET TRONTON,10000,20000000,10.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
2619,IDA352,GJ,6666285.714285715,GJ,"RAIL CONTAINER 20"" ",22000,28000000,12.0,Rail,Diesel Train,Ambient,Large,20ft Container,,outer island ,MT,van / CDD,,,,
5040,IDI066,9W,6669664.0,9W,IC TRONTON - 12T 25M,12000,25000000,14.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
2110,IDA302,GF,6676877.3,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
10857,IDT287,9G,6678565.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
2377,IDA325,GE,6692564.125,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
6001,IDJ001,GE,6695028.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5883,IDIC79,9Y,6695442.4,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
768,IDA087,GI,6700000.0,GI,"CONTAINER 40""",26000,55000000,16.0,Sea,Container Ocean 40'-45',Ambient,Large,40ft Container,,,,,% Vol,,,
5918,IDIC84,9X,6700000.0,9X,IC STANDARD - 8T 20M,8000,20000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,,,,,,,,,
7647,IDJ395,GJ,6700000.0,GJ,"RAIL CONTAINER 20"" ",22000,28000000,12.0,Rail,Diesel Train,Ambient,Large,20ft Container,,outer island ,MT,van / CDD,,,,
367,IDA038,9A,6700059.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
5900,IDIC81,9Y,6705208.666666667,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
8058,IDJ798,9K,6705325.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
8059,IDJ798,9L,6705325.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
8061,IDJ798,GF,6705325.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
