Index,Route,MoT,Temp,BaseCost,Volume,Check in Date,Weight,OldShipmentCount,netVol,netWeight,New_SH,New_BC,NewShipmentCount,Savings
47,IDA145,Land,Ambient,39000000,119554163.53,2017-02-16,46573.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"38,604,000"
48,IDA145,Land,Ambient,39000000,119694232.37,2017-03-24,46979.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"38,604,000"
49,IDA145,Land,Ambient,39000000,117790753.69,2017-04-15,46373.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"38,604,000"
50,IDA353,Land,Ambient,37562063,145504056.35,2017-03-08,56288.0,4,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G",49000.0,7.0,"37,513,063"
51,IDA220,Land,Ambient,37440937,101648954.89,2017-03-15,38779.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",346500.0,21.0,"37,094,437"
52,IDA220,Land,Ambient,37440937,117243532.88,2017-03-20,48355.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"37,044,937"
53,IDJ452,Land,Ambient,38283960,53539475.59,2017-03-17,22791.0,2,0.0,0.0,"9P,9P",1430000.0,2.0,"36,853,960"
54,IDA091,Sea,Ambient,36180500,137722258.47,2017-02-26,47207.0,3,0.0,0.0,"9F,9F,9F",13500.0,3.0,"36,167,000"
55,IDA448,Sea,Ambient,83249250,55983582.89,2017-02-02,22387.0,2,0.0,0.0,"9D,9D",47098500.0,2.0,"36,150,750"
56,IDA154,Land,Ambient,35416235,452579102.6229999,2017-04-04,170137.0,17,0.0,0.0,"GG,GG,GG,GG,GG,GG,GG",35000.0,7.0,"35,381,235"
57,IDA091,Land,Ambient,35287500,199555126.60000002,2017-04-23,73615.0,5,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"35,267,500"
58,IDA091,Land,Ambient,35278200,229178866.11,2017-04-27,89989.0,6,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"35,258,200"
59,IDA154,Land,Ambient,35062167,238895091.251,2017-02-11,88646.0,8,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"35,042,167"
60,IDA154,Land,Ambient,34236028,326045462.4289999,2017-03-15,121978.0,15,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6.0,"34,206,028"
61,IDA150,Land,Ambient,34210100,199690522.7,2017-02-18,69593.0,5,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"34,190,100"
62,IDA098,Land,Ambient,34165800,159390899.86,2017-04-26,60536.0,4,0.0,0.0,"GG,GG,GG",15000.0,3.0,"34,150,800"
63,IDA150,Land,Ambient,34032500,199873929.81,2017-02-10,75947.0,5,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"34,012,500"
64,IDA154,Land,Ambient,33775434,406820442.75200003,2017-04-12,157944.0,13,0.0,0.0,"GG,GG,GG,GG,GG,GG,GG",35000.0,7.0,"33,740,434"
65,IDA154,Land,Ambient,33304508,259757811.03400004,2017-02-25,99306.0,10,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"33,284,508"
66,IDA435,Land,Ambient,46798837,243288307.72599998,2017-03-29,104503.0,48,0.0,0.0,"GF,GF,GF,GF,GF,GF,9S",13537611.75,7.0,"33,261,225"
67,IDA154,Land,Ambient,33217389,328518879.40099996,2017-02-10,122222.0,20,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6.0,"33,187,389"
68,IDA150,Land,Ambient,32924449,169322135.74,2017-03-14,60782.0,5,0.0,0.0,"GG,GG,GG",15000.0,3.0,"32,909,449"
69,IDA020,Land,Ambient,77719293,846411561.8929999,2017-02-16,364166.0,75,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H",44850937.5,37.0,"32,868,356"
70,IDA154,Land,Ambient,32888708,327941770.19100004,2017-03-23,118262.0,11,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6.0,"32,858,708"
71,IDA282,Land,Ambient,32482128,112454351.91,2017-03-24,37653.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",379500.0,23.0,"32,102,628"
72,IDA282,Land,Ambient,32482128,117991608.84,2017-02-10,50327.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"32,086,128"
73,IDA282,Land,Ambient,32482128,118533814.97,2017-02-17,45799.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"32,086,128"
74,IDA390,Land,Ambient,32007222,258792328.23,2017-03-03,100397.0,7,0.0,0.0,"GD,GD,GD,GD,GD,GD,GD,GD,GD,GD,GD,GD",61740.0,12.0,"31,945,482"
75,IDA282,Land,Ambient,32021855,108845830.05,2017-02-03,39025.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",363000.0,22.0,"31,658,855"
76,IDA149,Land,Ambient,31640373,259889444.434,2017-02-13,80351.0,8,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"31,620,373"
77,IDA154,Land,Ambient,31330590,289588988.163,2017-03-18,104591.0,9,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5.0,"31,305,590"
78,IDA282,Land,Ambient,31623233,119977794.32,2017-02-20,43690.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"31,227,233"
79,IDA020,Land,Ambient,80346904,920173497.37,2017-02-09,403629.0,74,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9S",49188677.0,41.0,"31,158,227"
80,IDA149,Land,Ambient,30935366,275346534.0,2017-03-11,94301.0,7,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5.0,"30,910,366"
81,IDA154,Land,Ambient,30928548,249642278.231,2017-04-18,93572.0,9,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"30,908,548"
82,IDA141,Land,Ambient,31150444,79849659.14,2017-02-24,31756.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",300000.0,16.0,"30,850,444"
83,IDA141,Land,Ambient,31150444,78943358.08,2017-03-10,26611.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",300000.0,16.0,"30,850,444"
84,IDA345,Sea,Ambient,30600000,82797002.31,2017-03-31,35816.0,3,0.0,0.0,"9F,9F",14000.0,2.0,"30,586,000"
85,IDA351,Sea,Ambient,30450000,83953953.33000001,2017-03-12,30196.0,3,0.0,0.0,"9F,9F",14000.0,2.0,"30,436,000"
86,IDA101,Land,Ambient,30365774,104877771.69,2017-03-09,41808.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"30,355,774"
87,IDA154,Land,Ambient,30211546,369501125.66200006,2017-03-19,128676.0,14,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6.0,"30,181,546"
88,IDA004,Land,Ambient,80726696,822003058.02,2017-02-16,315457.0,31,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",50613551.0,21.0,"30,113,145"
89,IDA150,Land,Ambient,30135200,279787193.28000003,2017-03-10,99759.0,7,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5.0,"30,110,200"
90,IDA385,Land,Ambient,30162837,179601584.11,2017-02-18,66973.0,5,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G",56000.0,8.0,"30,106,837"
91,IDA091,Sea,Ambient,29983500,109352125.94999999,2017-02-21,42196.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"29,974,500"
92,IDA154,Land,Ambient,29979108,378273569.5510001,2017-02-02,144417.0,16,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6.0,"29,949,108"
93,IDA282,Land,Ambient,29905443,119995930.12,2017-02-04,43799.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"29,509,443"
94,IDA282,Land,Ambient,29905443,119990281.66,2017-02-11,41079.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"29,509,443"
95,IDA282,Land,Ambient,29905443,119311809.99000001,2017-03-10,43170.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",396000.0,24.0,"29,509,443"
96,IDA095,Land,Ambient,29472600,134151269.76,2017-04-28,47155.0,3,0.0,0.0,"GG,GG,GG",15000.0,3.0,"29,457,600"
97,IDA149,Land,Ambient,29361500,226390175.49,2017-03-17,91365.0,6,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"29,341,500"
98,IDA108,Sea,Ambient,29232000,109322827.22,2017-03-14,37867.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"29,223,000"
99,IDA091,Sea,Ambient,29214000,109767880.72999999,2017-02-16,40276.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"29,205,000"
100,IDA154,Land,Ambient,29210058,272096741.263,2017-04-28,105935.0,10,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5.0,"29,185,058"
101,IDA390,Land,Ambient,29190416,236716924.05,2017-04-01,91506.0,6,0.0,0.0,"GD,GD,GD,GD,GD,GD,GD,GD,GD,GD,GD",56595.0,11.0,"29,133,821"
102,IDA004,Land,Ambient,77740000,792537138.982,2017-02-22,319014.0,30,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L",48634140.0,20.0,"29,105,860"
103,IDA145,Land,Ambient,29256638,72405459.72,2017-02-25,29652.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",247500.0,15.0,"29,009,138"
104,IDA145,Land,Ambient,29256638,78751135.9,2017-02-20,35400.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"28,992,638"
105,IDA145,Land,Ambient,29256638,77862215.58,2017-03-03,33121.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"28,992,638"
106,IDA145,Land,Ambient,29256638,79986508.58000001,2017-03-09,31858.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"28,992,638"
107,IDA145,Land,Ambient,29256638,79980037.67,2017-03-16,33798.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"28,992,638"
108,IDA145,Land,Ambient,29256638,79978318.75,2017-03-18,25786.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"28,992,638"
109,IDA145,Land,Ambient,29256638,79651624.93,2017-03-21,31312.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"28,992,638"
110,IDA145,Land,Ambient,29256638,79248343.36000001,2017-03-31,33751.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"28,992,638"
111,IDA150,Land,Ambient,28910298,138273434.252,2017-04-08,55607.0,5,0.0,0.0,"GG,GG,GG",15000.0,3.0,"28,895,298"
112,IDA110,Land,Ambient,28834100,118807129.75,2017-04-07,52964.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"28,824,100"
113,IDA779,Sea,Ambient,80627644,55991739.5,2017-02-02,20413.0,2,0.0,0.0,"GH,GH",51814860.0,2.0,"28,812,784"
114,IDA154,Land,Ambient,28605070,218763157.58,2017-03-02,75412.0,6,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"28,585,070"
115,IDA435,Land,Ambient,43330652,265651562.02299997,2017-02-24,104925.0,37,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF",14750559.25,7.0,"28,580,093"
116,IDA352,Land,Ambient,28613395,220011473.37999997,2017-03-10,90741.0,6,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G,9G,9G",70000.0,10.0,"28,543,395"
117,IDA154,Land,Ambient,28565169,357529530.1819999,2017-02-08,130425.0,12,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6.0,"28,535,169"
118,IDA020,Land,Ambient,70933003,801527896.875,2017-02-07,349271.0,66,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H",42426562.5,35.0,"28,506,440"
119,IDA390,Sea,Ambient,28500000,83912413.34,2017-03-25,29786.0,3,0.0,0.0,"9F,9F",14000.0,2.0,"28,486,000"
120,IDA091,Sea,Ambient,28386000,109937377.49000001,2017-02-11,43882.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"28,377,000"
121,IDA020,Land,Ambient,58619409,564687865.8540002,2017-04-12,238333.0,60,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H",30304687.5,25.0,"28,314,722"
122,IDA353,Sea,Ambient,28300000,81712522.25999999,2017-03-17,32436.0,3,0.0,0.0,"9F,9F",14000.0,2.0,"28,286,000"
123,IDA091,Sea,Ambient,28161000,109573311.55,2017-03-02,42754.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"28,152,000"
124,IDA064,Land,Ambient,63555423,647478185.8909999,2017-02-07,285017.0,48,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,9A",35414314.33333333,17.0,"28,141,109"
125,IDA154,Land,Ambient,28114408,317641158.18599993,2017-03-21,117992.0,13,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5.0,"28,089,408"
126,IDA091,Sea,Ambient,28048500,108311426.06,2017-03-13,34356.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"28,039,500"
127,IDA154,Land,Ambient,28040402,336243490.477,2017-04-20,124630.0,12,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6.0,"28,010,402"
128,IDA091,Sea,Ambient,28017000,109991478.4,2017-02-20,41521.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"28,008,000"
129,IDA004,Land,Ambient,68816798,655030918.322,2017-03-08,273931.0,27,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",40886723.0,17.0,"27,930,075"
130,IDA107,Land,Ambient,27898000,119659574.57999998,2017-02-07,44753.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"27,888,000"
131,IDA172,Land,Ambient,28760751,159989007.41,2017-02-12,53903.0,4,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",888000.0,32.0,"27,872,751"
132,IDA091,Sea,Ambient,27859500,109630328.13,2017-02-10,40999.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"27,850,500"
133,IDA091,Land,Ambient,27700100,217866211.91,2017-04-17,77982.0,6,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"27,680,100"
134,IDA149,Land,Ambient,27648932,215556293.30999997,2017-03-04,79377.0,8,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"27,628,932"
135,IDA154,Land,Ambient,27573928,398251367.49099994,2017-03-27,151181.0,18,0.0,0.0,"GG,GG,GG,GG,GG,GG,GG",35000.0,7.0,"27,538,928"
136,IDA172,Land,Ambient,28386917,156819659.81,2017-04-19,64568.0,4,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",888000.0,32.0,"27,498,917"
137,IDA145,Land,Ambient,27628319,79920734.1,2017-02-09,26994.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"27,364,319"
138,IDA145,Land,Ambient,27628319,77813428.18,2017-04-13,28301.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"27,364,319"
139,IDA145,Land,Ambient,27628319,78576234.55,2017-04-18,27608.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"27,364,319"
140,IDA091,Land,Ambient,27343600,159396984.03,2017-04-29,61578.0,4,0.0,0.0,"GG,GG,GG",15000.0,3.0,"27,328,600"
141,IDA178,Land,Ambient,28200000,156526557.99,2017-03-03,63439.0,4,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",888000.0,32.0,"27,312,000"
142,IDA178,Land,Ambient,28200000,157036325.07,2017-03-11,57971.0,4,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",888000.0,32.0,"27,312,000"
143,IDA353,Land,Ambient,27227054,278405951.57,2017-02-02,115858.0,7,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G,9G,9G,9G,9G,9G",91000.0,13.0,"27,136,054"
144,IDA154,Land,Ambient,27063132,299581200.334,2017-02-18,110558.0,13,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5.0,"27,038,132"
145,IDA004,Land,Ambient,82285300,892111818.7599999,2017-02-19,360796.0,31,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",55476965.0,23.0,"26,808,335"
146,IDA020,Land,Ambient,52176366,473743181.69000024,2017-02-13,220695.0,53,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H",25455937.5,21.0,"26,720,428"
147,IDA345,Land,Ambient,26750000,117758425.67,2017-02-25,45351.0,3,0.0,0.0,"9G,9G,9G,9G,9G,9G",42000.0,6.0,"26,708,000"
148,IDA351,Sea,Ambient,26700000,83805927.3,2017-03-15,30893.0,3,0.0,0.0,"9F,9F",14000.0,2.0,"26,686,000"
149,IDA154,Land,Ambient,26680766,247514766.87,2017-02-20,97060.0,10,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"26,660,766"
150,IDA091,Land,Ambient,26579081,196948736.87,2017-04-08,67964.0,5,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"26,559,081"
151,IDA091,Sea,Ambient,26478000,109419154.03,2017-02-17,37104.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"26,469,000"
152,IDA435,Land,Ambient,41027652,251095676.25400004,2017-03-24,111210.0,43,0.0,0.0,"GF,GF,GF,GF,GF,GF,9H",14607086.5,7.0,"26,420,566"
153,IDA150,Land,Ambient,26409100,157783683.14,2017-04-07,57317.0,4,0.0,0.0,"GG,GG,GG",15000.0,3.0,"26,394,100"
154,IDA220,Land,Ambient,26611562,79092258.52000001,2017-03-31,29836.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"26,347,562"
155,IDA091,Sea,Ambient,26356500,109784836.3,2017-02-18,40948.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"26,347,500"
156,IDA098,Sea,Ambient,26334000,108451750.91999999,2017-03-15,42663.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"26,325,000"
157,IDA099,Land,Ambient,26300000,198656164.03000003,2017-02-15,69650.0,5,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"26,280,000"
158,IDA004,Land,Ambient,64692305,621643089.3300002,2017-02-09,224014.0,27,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",38455016.0,16.0,"26,237,289"
159,IDA091,Sea,Ambient,26037000,108793702.83,2017-02-13,41601.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"26,028,000"
160,IDA098,Sea,Ambient,25965000,108242325.88,2017-02-27,39855.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"25,956,000"
161,IDA154,Land,Ambient,25851378,353176802.01399994,2017-02-13,131287.0,16,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6.0,"25,821,378"
162,IDA145,Land,Ambient,26000000,78937030.25,2017-03-08,31183.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"25,736,000"
163,IDA145,Land,Ambient,26000000,79989046.3,2017-03-17,36710.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"25,736,000"
164,IDA220,Land,Ambient,25733711,78074344.38,2017-03-23,29622.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"25,469,711"
165,IDA220,Land,Ambient,25733711,77979970.95,2017-03-25,27514.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"25,469,711"
166,IDA374,Sea,Ambient,65000000,111776432.04,2017-04-03,43627.0,4,0.0,0.0,"9F,9F,GH",39576046.15384615,3.0,"25,423,954"
167,IDA374,Sea,Ambient,65000000,111904955.34,2017-04-26,40767.0,4,0.0,0.0,"9F,9F,GH",39576046.15384615,3.0,"25,423,954"
168,IDA020,Land,Ambient,64938973,742022963.2870002,2017-02-28,351923.0,61,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9A",39560467.8,33.0,"25,378,505"
169,IDA435,Land,Ambient,35809681,192632489.02999997,2017-02-14,79910.0,36,0.0,0.0,"GF,GF,GF,GF,GF",10536113.75,5.0,"25,273,567"
170,IDA004,Land,Ambient,70845861,736806743.8999999,2017-02-24,263044.0,26,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",45750137.0,19.0,"25,095,724"
171,IDA107,Land,Ambient,25041600,118804524.94999999,2017-01-31,44951.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"25,031,600"
172,IDA108,Land,Ambient,25034516,266538673.64000002,2017-04-28,97157.0,7,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5.0,"25,009,516"
173,IDA230,Land,Ambient,25170154,78784023.6,2017-02-15,31443.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",336000.0,16.0,"24,834,154"
174,IDA230,Land,Ambient,25170154,77595257.46,2017-03-14,30934.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",336000.0,16.0,"24,834,154"
175,IDA154,Land,Ambient,24748179,208431729.044,2017-02-28,71143.0,12,0.0,0.0,"GG,GG,GG,GG",20000.0,4.0,"24,728,179"
176,IDA154,Land,Ambient,24715442,149807007.088,2017-02-12,56004.0,6,0.0,0.0,"GG,GG,GG",15000.0,3.0,"24,700,442"
177,IDA091,Sea,Ambient,24651000,109672414.72,2017-03-03,39338.0,2,0.0,0.0,"9F,9F",9000.0,2.0,"24,642,000"
178,IDA220,Land,Ambient,24855860,74318445.52,2017-03-08,30483.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",247500.0,15.0,"24,608,360"
179,IDA220,Land,Ambient,24855860,78815571.08,2017-02-05,28533.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"24,591,860"
180,IDA220,Land,Ambient,24855860,79932579.5,2017-02-18,28264.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16.0,"24,591,860"
181,IDA353,Sea,Ambient,24450000,83694627.37,2017-03-16,37694.0,3,0.0,0.0,"9F,9F",14000.0,2.0,"24,436,000"
182,IDA004,Land,Ambient,54738720,489373202.57,2017-02-15,204706.0,21,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9A",30330839.5,13.0,"24,407,880"
183,IDA004,Land,Ambient,70070614,730115638.5700002,2017-03-22,321889.0,26,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",45750137.0,19.0,"24,320,477"
184,IDJ134,Sea,Ambient,72126150,83008909.47,2017-04-25,37408.0,3,0.0,0.0,"GH,GH,GH",47922800.0,3.0,"24,203,350"
185,IDA020,Land,Ambient,55241150,580075609.786,2017-02-08,215701.0,55,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9A",31075155.3,26.0,"24,165,995"
186,IDA390,Land,Ambient,24185957,239673543.58,2017-03-11,100054.0,6,0.0,0.0,"GD,GD,GD,GD,GD,GD,GD,GD,GD,GD,GD",56595.0,11.0,"24,129,362"
