Index,Route,MoT,Temp,BaseCost,Volume,Check in Date,Weight,OldShipmentCount,netVol,netWeight,New_SH,New_BC,NewShipmentCount,Savings,Updated Base Cost
8734,IDA155,Land,Ambient,1350000,39920012.05,2017-03-24,9690.0,1,39920012.05,9690.0,,,1,0.0,1350000.0
8735,IDA167,Land,Ambient,7050000,39404011.27,2017-03-24,14616.0,1,39404011.27,14616.0,,,1,0.0,7050000.0
8736,IDA172,Land,Ambient,7050000,39981934.15,2017-03-24,16933.0,1,39981934.15,16933.0,,,1,0.0,7050000.0
8737,IDA174,Land,Ambient,7050000,39178038.05,2017-03-24,16292.0,1,39178038.05,16292.0,,,1,0.0,7050000.0
8738,IDA175,Land,Ambient,17100000,118464184.13,2017-03-24,53345.0,3,0.0,0.0,"9L,9L,9L",18000000.0,3,0.0,17100000.0
8739,IDA176,Land,Ambient,6000000,39983028.01,2017-03-24,13202.0,1,39983028.01,13202.0,,,1,0.0,6000000.0
8740,IDA193,Sea,Ambient,16300000,55910087.370000005,2017-03-24,21152.0,2,0.0,0.0,"9F,GH",21964400.0,2,0.0,16300000.0
8741,IDA219,Land,Ambient,21507629,39987459.78,2017-03-24,12325.0,1,39987459.78,12325.0,,,1,0.0,21507629.0
8742,IDA231,Land,Ambient,28998491,39854000.0,2017-03-24,19002.0,1,39854000.0,19002.0,,,1,0.0,28998491.0
8743,IDA251,Sea,Ambient,7982520,27769922.39,2017-03-24,12207.0,1,27769922.39,12207.0,,,1,0.0,7982520.0
8744,IDA255,Sea,Ambient,10700000,27874000.0,2017-03-24,12145.0,1,27874000.0,12145.0,,,1,0.0,10700000.0
8745,IDA282,Sea,Ambient,7950000,27987578.16,2017-03-24,7163.0,1,27987578.16,7163.0,,,1,0.0,7950000.0
8746,IDA296,Land,Ambient,3835422,36989482.18,2017-03-24,10920.0,1,36989482.18,10920.0,,,1,0.0,3835422.0
8747,IDA298,Land,Ambient,10210000,38857538.78,2017-03-24,12714.0,1,38857538.78,12714.0,,,1,0.0,10210000.0
8748,IDA298,Sea,Ambient,12000000,27987000.0,2017-03-24,10066.0,1,27987000.0,10066.0,,,1,0.0,12000000.0
8749,IDA299,Sea,Ambient,7100000,27841948.0,2017-03-24,9336.0,1,27841948.0,9336.0,,,1,0.0,7100000.0
8750,IDA300,Land,Ambient,6810000,38253473.58,2017-03-24,11365.0,1,38253473.58,11365.0,,,1,0.0,6810000.0
8751,IDA301,Sea,Ambient,5350000,27963390.68,2017-03-24,13094.0,1,27963390.68,13094.0,,,1,0.0,5350000.0
8752,IDA302,Sea,Ambient,8150000,27569615.59,2017-03-24,9368.0,1,27569615.59,9368.0,,,1,0.0,8150000.0
8753,IDA305,Land,Ambient,6950000,38017302.23,2017-03-24,12054.0,1,38017302.23,12054.0,,,1,0.0,6950000.0
8754,IDA305,Sea,Ambient,16075000,55957427.4,2017-03-24,16950.0,2,0.0,0.0,"9F,9E",19087412.0,2,0.0,16075000.0
8755,IDA306,Land,Ambient,5022278,39162442.92,2017-03-24,12223.0,1,39162442.92,12223.0,,,1,0.0,5022278.0
8756,IDA306,Sea,Ambient,6900000,27517133.61,2017-03-24,13237.0,1,27517133.61,13237.0,,,1,0.0,6900000.0
8757,IDA310,Sea,Ambient,7450000,27035375.04,2017-03-24,11470.0,1,27035375.04,11470.0,,,1,0.0,7450000.0
8758,IDA312,Sea,Ambient,5650000,27212516.08,2017-03-24,10458.0,1,27212516.08,10458.0,,,1,0.0,5650000.0
8759,IDA317,Sea,Ambient,14650000,55817071.62,2017-03-24,17405.0,2,0.0,0.0,"9F,9E",16709471.0,2,0.0,14650000.0
8760,IDA320,Land,Ambient,11531789,69073789.24000001,2017-03-24,24472.0,2,0.0,0.0,"9L,GE",12573161.363636363,2,0.0,11531789.0
8761,IDA323,Land,Ambient,5766672,39871920.42,2017-03-24,11411.0,1,39871920.42,11411.0,,,1,0.0,5766672.0
8762,IDA341,Land,Ambient,5093618,29047516.76,2017-03-24,12519.0,1,29047516.76,12519.0,,,1,0.0,5093618.0
8763,IDA343,Land,Ambient,5700000,39408111.42,2017-03-24,15024.0,1,39408111.42,15024.0,,,1,0.0,5700000.0
8764,IDA343,Sea,Ambient,11000000,27166262.94,2017-03-24,10561.0,1,27166262.94,10561.0,,,1,0.0,11000000.0
8765,IDA347,Land,Ambient,4316407,38101950.45,2017-03-24,15453.0,1,38101950.45,15453.0,,,1,0.0,4316407.0
8766,IDA348,Land,Ambient,5700000,39777936.33,2017-03-24,16283.0,1,39777936.33,16283.0,,,1,0.0,5700000.0
8767,IDA350,Land,Ambient,11000000,39953169.37,2017-03-24,11546.0,1,39953169.37,11546.0,,,1,0.0,11000000.0
8768,IDA351,Land,Ambient,3831950,25381616.09,2017-03-24,7366.0,1,25381616.09,7366.0,,,1,0.0,3831950.0
8769,IDA353,Sea,Ambient,7200000,26862186.56,2017-03-24,11270.0,1,26862186.56,11270.0,,,1,0.0,7200000.0
8770,IDA355,Land,Ambient,1700333,39096616.97,2017-03-24,20000.0,1,39096616.97,20000.0,,,1,0.0,1700333.0
8771,IDA363,Sea,Ambient,25350000,55808827.16,2017-03-24,20181.0,2,0.0,0.0,"GH,GH",26275600.0,2,0.0,25350000.0
8772,IDA370,Land,Ambient,1506070,26285626.08,2017-03-24,5851.0,1,26285626.08,5851.0,,,1,0.0,1506070.0
8773,IDA384,Land,Ambient,4837172,39993890.2,2017-03-24,15762.0,1,39993890.2,15762.0,,,1,0.0,4837172.0
8774,IDA392,Land,Ambient,3604509,37034645.32,2017-03-24,19976.0,1,37034645.32,19976.0,,,1,0.0,3604509.0
8775,IDA398,Land,Ambient,13822593,78889312.24,2017-03-24,25366.0,2,0.0,0.0,"9L,9L",14623828.666666666,2,0.0,13822593.0
8776,IDA409,Sea,Ambient,18250000,27115220.53,2017-03-24,10227.0,1,27115220.53,10227.0,,,1,0.0,18250000.0
8777,IDA411,Sea,Ambient,16150000,64998764.49,2017-03-24,18891.0,1,64998764.49,18891.0,,,1,0.0,16150000.0
8778,IDA412,Sea,Ambient,16750000,26683156.89,2017-03-24,14415.0,1,26683156.89,14415.0,,,1,0.0,16750000.0
8779,IDA413,Sea,Ambient,42780000,110643215.66,2017-03-24,41383.0,4,0.0,0.0,"9F,9F,GH",48650000.0,4,0.0,42780000.0
8780,IDA437,Land,Ambient,760430,10426832.67,2017-03-24,5658.0,1,10426832.67,5658.0,,,1,0.0,760430.0
8781,IDA440,Land,Ambient,2589632,22152212.580000002,2017-03-24,11963.0,2,0.0,0.0,"9S,9S,9S,9S,9S",3623460.0,2,0.0,2589632.0
8782,IDA443,Sea,Ambient,13450000,27506920.81,2017-03-24,12857.0,1,27506920.81,12857.0,,,1,0.0,13450000.0
8783,IDA491,Sea,Ambient,8650000,27798000.0,2017-03-24,11467.0,1,27798000.0,11467.0,,,1,0.0,8650000.0
8784,IDA779,Sea,Ambient,69300000,82772313.32,2017-03-24,34907.0,3,0.0,0.0,"GH,GH,GH",77722290.0,3,0.0,69300000.0
8785,IDA813,Land,Ambient,1283703,29999028.98,2017-03-24,9619.0,1,29999028.98,9619.0,,,1,0.0,1283703.0
8786,IDA921,Land,Ambient,1800000,39675654.76,2017-03-24,16662.0,1,39675654.76,16662.0,,,1,0.0,1800000.0
8787,IDA923,Land,Ambient,3796959,39985147.65,2017-03-24,13942.0,1,39985147.65,13942.0,,,1,0.0,3796959.0
8788,IDJ023,Sea,Ambient,1718619,11326110.42,2017-03-24,3882.0,1,11326110.42,3882.0,,,1,0.0,1718619.0
8789,IDJ049,Sea,Ambient,2821641,47815507.91,2017-03-24,20544.0,3,47815507.91,20544.0,,,3,0.0,2821641.0
8790,IDJ051,Sea,Ambient,10991360,127478108.64999999,2017-03-24,54092.0,10,127478108.64999999,54092.0,,,10,0.0,10991360.0
8791,IDJ052,Sea,Ambient,1635696,13414340.0,2017-03-24,4575.0,1,13414340.0,4575.0,,,1,0.0,1635696.0
8792,IDJ068,Sea,Ambient,22200000,109979218.2,2017-03-24,35087.0,2,0.0,0.0,"GI,GI",27228250.0,2,0.0,22200000.0
8793,IDJ080,Sea,Ambient,12400000,54995768.76,2017-03-24,20698.0,1,54995768.76,20698.0,,,1,0.0,12400000.0
8794,IDJ081,Sea,Ambient,23150000,82983842.88,2017-03-24,34602.0,2,0.0,0.0,"GI,GH",25938379.285714284,2,0.0,23150000.0
8795,IDJ082,Sea,Ambient,6500000,27999241.94,2017-03-24,12041.0,1,27999241.94,12041.0,,,1,0.0,6500000.0
8796,IDJ083,Sea,Ambient,22050000,53003228.82,2017-03-24,25999.0,1,53003228.82,25999.0,,,1,0.0,22050000.0
8797,IDJ084,Sea,Ambient,35681895,82662411.52,2017-03-24,40161.0,2,0.0,0.0,"GH,GH,GH",41823972.5,2,0.0,35681895.0
8798,IDJ086,Sea,Ambient,11100000,27799646.13,2017-03-24,13019.0,1,27799646.13,13019.0,,,1,0.0,11100000.0
8799,IDJ138,Sea,Ambient,18400000,26620040.85,2017-03-24,9311.0,1,26620040.85,9311.0,,,1,0.0,18400000.0
8800,IDJ144,Sea,Ambient,17028900,27976650.25,2017-03-24,11112.0,1,27976650.25,11112.0,,,1,0.0,17028900.0
8801,IDJ184,Sea,Ambient,22200000,55940600.6,2017-03-24,21500.0,2,0.0,0.0,"GH,GH",23000000.0,2,0.0,22200000.0
8802,IDJ189,Sea,Ambient,14274900,27982415.92,2017-03-24,14658.0,1,27982415.92,14658.0,,,1,0.0,14274900.0
8803,IDJ220,Land,Ambient,15937764,85912766.38,2017-03-24,31527.0,3,0.0,0.0,"9L,9L,GD",18168614.666666664,3,0.0,15937764.0
8804,IDJ221,Land,Ambient,23428710,27391261.75,2017-03-24,10842.0,1,27391261.75,10842.0,,,1,0.0,23428710.0
8805,IDJ224,Land,Ambient,9846572,45616955.68,2017-03-24,16514.0,2,0.0,0.0,"GF,9G",12419112.5,2,0.0,9846572.0
8806,IDJ282,Land,Ambient,35508850,71417071.63,2017-03-24,43864.0,2,71417071.63,43864.0,,,2,0.0,35508850.0
8807,IDJ310,Land,Ambient,1342793,9709699.879,2017-03-24,4663.0,1,9709699.879,4663.0,,,1,0.0,1342793.0
8808,IDJ312,Land,Ambient,1545645,22997081.74,2017-03-24,11711.0,1,22997081.74,11711.0,,,1,0.0,1545645.0
8809,IDJ317,Land,Ambient,2160000,22331128.54,2017-03-24,10051.0,1,22331128.54,10051.0,,,1,0.0,2160000.0
8810,IDJ320,Land,Ambient,1831670,39998658.66,2017-03-24,16328.0,1,39998658.66,16328.0,,,1,0.0,1831670.0
8811,IDJ322,Land,Ambient,3980000,29998552.96,2017-03-24,11649.0,1,29998552.96,11649.0,,,1,0.0,3980000.0
8812,IDJ323,Land,Ambient,2718384,31562666.35,2017-03-24,19989.0,1,31562666.35,19989.0,,,1,0.0,2718384.0
8813,IDJ324,Land,Ambient,2712299,29043573.91,2017-03-24,11804.0,1,29043573.91,11804.0,,,1,0.0,2712299.0
8814,IDJ345,Land,Ambient,4124647,29991055.74,2017-03-24,13383.0,1,29991055.74,13383.0,,,1,0.0,4124647.0
8815,IDJ352,Land,Ambient,4146354,39994622.87,2017-03-24,18834.0,1,39994622.87,18834.0,,,1,0.0,4146354.0
8816,IDJ355,Land,Ambient,4727853,39996993.92,2017-03-24,18058.0,1,39996993.92,18058.0,,,1,0.0,4727853.0
8817,IDJ372,Sea,Ambient,37122900,27913520.31,2017-03-24,9559.0,1,27913520.31,9559.0,,,1,0.0,37122900.0
8818,IDJ374,Sea,Ambient,7250000,27984509.2,2017-03-24,9461.0,1,27984509.2,9461.0,,,1,0.0,7250000.0
8819,IDJ389,Land,Ambient,5142100,36018792.31,2017-03-24,19830.0,1,36018792.31,19830.0,,,1,0.0,5142100.0
8820,IDJ390,Land,Ambient,4124647,26133600.04,2017-03-24,14852.0,1,26133600.04,14852.0,,,1,0.0,4124647.0
8821,IDJ392,Land,Ambient,15479100,156120518.89,2017-03-24,74493.0,4,0.0,0.0,"GF,GF,GF,GF",15987177.142857144,4,0.0,15479100.0
8822,IDJ442,Land,Ambient,1129328,9159383.754,2017-03-24,4865.0,1,9159383.754,4865.0,,,1,0.0,1129328.0
8823,IDJ460,Land,Ambient,25134998,219835116.67000002,2017-03-24,131219.0,4,219835116.67000002,131219.0,,,4,0.0,25134998.0
8824,IDJ800,Land,Ambient,19783752,119978100.15,2017-03-24,45645.0,3,0.0,0.0,"9K,9K,9K",19783752.0,3,0.0,19783752.0
8825,IDKD11,Sea,Ambient,9000000,27993820.38,2017-03-24,16992.0,1,27993820.38,16992.0,,,1,0.0,9000000.0
8826,IDA019,Land,Ambient,1158632,4513139.797,2017-03-25,2006.0,1,4513139.797,2006.0,,,1,0.0,1158632.0
8827,IDA027,Land,Ambient,9716037,29221336.81,2017-03-25,12255.0,1,29221336.81,12255.0,,,1,0.0,9716037.0
8828,IDA032,Land,Ambient,3832390,14609994.74,2017-03-25,6242.0,1,14609994.74,6242.0,,,1,0.0,3832390.0
8829,IDA033,Land,Ambient,1386927,3229128.415,2017-03-25,1119.0,1,3229128.415,1119.0,,,1,0.0,1386927.0
8830,IDA034,Land,Ambient,1086829,3314977.6769999997,2017-03-25,858.0,1,3314977.6769999997,858.0,,,1,0.0,1086829.0
8831,IDA036,Sea,Ambient,8940000,28139228.02,2017-03-25,11453.0,1,28139228.02,11453.0,,,1,0.0,8940000.0
8832,IDA044,Land,Ambient,13745790,33130750.57,2017-03-25,11993.0,1,33130750.57,11993.0,,,1,0.0,13745790.0
8833,IDA066,Land,Ambient,3832390,12774928.8,2017-03-25,4952.0,1,12774928.8,4952.0,,,1,0.0,3832390.0
8834,IDA068,Sea,Ambient,55050000,230310620.79,2017-03-25,75063.0,7,0.0,0.0,"GI,GI,GI,GI,GH",64622375.0,7,0.0,55050000.0
8835,IDA080,Sea,Ambient,44850000,148981202.02,2017-03-25,39725.0,4,0.0,0.0,"GI,GI,GI",50764821.428571425,4,0.0,44850000.0
8836,IDA081,Sea,Ambient,78773911,333437027.91999996,2017-03-25,133987.0,8,0.0,0.0,"GI,GI,GI,GI,GI,GI,GH",92819887.73333333,8,0.0,78773911.0
8837,IDA082,Sea,Ambient,60290000,310861501.27,2017-03-25,106905.0,5,0.0,0.0,"GI,GI,GI,GI,GI,GI",87130566.92307693,5,0.0,60290000.0
8838,IDA083,Sea,Ambient,45300000,148990127.82,2017-03-25,50679.0,4,0.0,0.0,"GI,GI,GI",50190681.81818182,4,0.0,45300000.0
8839,IDA084,Sea,Ambient,59721440,222974647.85000002,2017-03-25,75217.0,4,0.0,0.0,"GI,GI,GI,GI,9E",79555907.5,4,0.0,59721440.0
8840,IDA085,Sea,Ambient,103725000,537706504.98,2017-03-25,167461.0,10,0.0,0.0,"9F,9F,9F,9F,9F,9F,9F,9F,9F,9F",121334375.0,10,0.0,103725000.0
8841,IDA086,Sea,Ambient,46945000,203973530.68,2017-03-25,78525.0,4,0.0,0.0,"GI,GI,GI,GI",61325516.0,4,0.0,46945000.0
8842,IDA087,Land,Ambient,30501912,387045880.05,2017-03-25,138580.0,6,0.0,0.0,"9M,9M,9M,9M,9M,9M",37954512.666666664,6,0.0,30501912.0
8843,IDA089,Sea,Ambient,64350000,213597257.98999995,2017-03-25,73176.0,5,0.0,0.0,"GI,GI,GI,GI",71180000.0,5,0.0,64350000.0
8844,IDA095,Land,Ambient,1526515,29967465.75,2017-03-25,9352.0,1,29967465.75,9352.0,,,1,0.0,1526515.0
8845,IDA097,Land,Ambient,3305218,39988312.41,2017-03-25,16807.0,1,39988312.41,16807.0,,,1,0.0,3305218.0
8846,IDA100,Land,Ambient,3350000,39973377.48,2017-03-25,13279.0,1,39973377.48,13279.0,,,1,0.0,3350000.0
8847,IDA101,Land,Ambient,4316407,39935035.39,2017-03-25,17160.0,1,39935035.39,17160.0,,,1,0.0,4316407.0
8848,IDA109,Land,Ambient,2450000,38104632.24,2017-03-25,14308.0,1,38104632.24,14308.0,,,1,0.0,2450000.0
8849,IDA110,Land,Ambient,2300000,39999480.53,2017-03-25,14868.0,1,39999480.53,14868.0,,,1,0.0,2300000.0
8850,IDA111,Sea,Ambient,8650000,27621215.47,2017-03-25,9155.0,1,27621215.47,9155.0,,,1,0.0,8650000.0
8851,IDA137,Land,Ambient,21507629,39780563.9,2017-03-25,14250.0,1,39780563.9,14250.0,,,1,0.0,21507629.0
8852,IDA157,Land,Ambient,1693660,39992686.47,2017-03-25,15654.0,1,39992686.47,15654.0,,,1,0.0,1693660.0
8853,IDA159,Land,Ambient,1841094,39987516.97,2017-03-25,12818.0,1,39987516.97,12818.0,,,1,0.0,1841094.0
8854,IDA167,Land,Ambient,14100000,79979246.89,2017-03-25,31798.0,2,0.0,0.0,"9L,9L",14100000.0,2,0.0,14100000.0
8855,IDA170,Sea,Ambient,9000000,27922594.36,2017-03-25,10874.0,1,27922594.36,10874.0,,,1,0.0,9000000.0
8856,IDA173,Land,Ambient,30807180,79695312.64,2017-03-25,28640.0,2,0.0,0.0,"9K,9K",30807180.0,2,0.0,30807180.0
8857,IDA174,Land,Ambient,6850000,24307163.09,2017-03-25,14995.0,1,24307163.09,14995.0,,,1,0.0,6850000.0
8858,IDA178,Sea,Ambient,9800000,27857088.92,2017-03-25,11886.0,1,27857088.92,11886.0,,,1,0.0,9800000.0
8859,IDA231,Land,Ambient,26098643,29761801.73,2017-03-25,11943.0,1,29761801.73,11943.0,,,1,0.0,26098643.0
8860,IDA234,Land,Ambient,43015258,78370902.41999999,2017-03-25,28437.0,2,0.0,0.0,"9L,9L",45295431.0,2,0.0,43015258.0
8861,IDA235,Sea,Ambient,45264540,55660399.96,2017-03-25,24927.0,2,0.0,0.0,"GH,GH",49198635.0,2,0.0,45264540.0
8862,IDA251,Sea,Ambient,8440000,27796946.22,2017-03-25,10361.0,1,27796946.22,10361.0,,,1,0.0,8440000.0
8863,IDA255,Sea,Ambient,10700000,26302000.0,2017-03-25,9758.0,1,26302000.0,9758.0,,,1,0.0,10700000.0
8864,IDA270,Sea,Ambient,10032720,27999257.07,2017-03-25,13368.0,1,27999257.07,13368.0,,,1,0.0,10032720.0
8865,IDA296,Sea,Ambient,6000000,27996056.19,2017-03-25,8526.0,1,27996056.19,8526.0,,,1,0.0,6000000.0
8866,IDA299,Sea,Ambient,7100000,27878546.38,2017-03-25,10479.0,1,27878546.38,10479.0,,,1,0.0,7100000.0
8867,IDA300,Sea,Ambient,10600000,27993162.63,2017-03-25,8615.0,1,27993162.63,8615.0,,,1,0.0,10600000.0
8868,IDA301,Land,Ambient,5766672,39571202.58,2017-03-25,14062.0,1,39571202.58,14062.0,,,1,0.0,5766672.0
8869,IDA301,Rail,Ambient,7825000,27998418.44,2017-03-25,6703.0,1,27998418.44,6703.0,,,1,0.0,7825000.0
8870,IDA301,Sea,Ambient,5350000,27957772.56,2017-03-25,8993.0,1,27957772.56,8993.0,,,1,0.0,5350000.0
8871,IDA302,Land,Ambient,5690755,39663001.79,2017-03-25,12107.0,1,39663001.79,12107.0,,,1,0.0,5690755.0
8872,IDA303,Rail,Ambient,15600000,55996991.11,2017-03-25,18232.0,2,0.0,0.0,"GK,GJ",22113309.0,2,0.0,15600000.0
8873,IDA303,Sea,Ambient,15600000,55838889.099999994,2017-03-25,22312.0,2,0.0,0.0,"9F,9E",21892059.0,2,0.0,15600000.0
8874,IDA304,Land,Ambient,5451306,38892814.74,2017-03-25,12955.0,1,38892814.74,12955.0,,,1,0.0,5451306.0
8875,IDA304,Sea,Ambient,6000000,27448075.83,2017-03-25,8495.0,1,27448075.83,8495.0,,,1,0.0,6000000.0
8876,IDA305,Land,Ambient,5935869,29987835.87,2017-03-25,9028.0,1,29987835.87,9028.0,,,1,0.0,5935869.0
8877,IDA305,Sea,Ambient,9575000,27957841.81,2017-03-25,10214.0,1,27957841.81,10214.0,,,1,0.0,9575000.0
8878,IDA306,Land,Ambient,4875346,39998320.96,2017-03-25,13500.0,1,39998320.96,13500.0,,,1,0.0,4875346.0
8879,IDA307,Sea,Ambient,9050000,27754319.42,2017-03-25,8194.0,1,27754319.42,8194.0,,,1,0.0,9050000.0
8880,IDA309,Land,Ambient,13778000,78467265.50999999,2017-03-25,28462.0,2,0.0,0.0,"9L,9L",13894778.5,2,0.0,13778000.0
8881,IDA309,Rail,Ambient,11850000,27974272.85,2017-03-25,10363.0,1,27974272.85,10363.0,,,1,0.0,11850000.0
8882,IDA310,Sea,Ambient,7450000,27811116.05,2017-03-25,8726.0,1,27811116.05,8726.0,,,1,0.0,7450000.0
8883,IDA311,Land,Ambient,8015518,79998030.91,2017-03-25,33436.0,2,0.0,0.0,"9L,9L",14708026.0,2,0.0,8015518.0
8884,IDA312,Rail,Ambient,5650000,27970723.86,2017-03-25,8288.0,1,27970723.86,8288.0,,,1,0.0,5650000.0
8885,IDA314,Sea,Ambient,11450000,27683594.22,2017-03-25,10165.0,1,27683594.22,10165.0,,,1,0.0,11450000.0
8886,IDA316,Land,Ambient,8484740,79992409.58,2017-03-25,26551.0,2,0.0,0.0,"9L,9L",14433163.0,2,0.0,8484740.0
8887,IDA317,Land,Ambient,11039784,78193573.33,2017-03-25,23947.0,2,0.0,0.0,"9K,9K",14341487.739130436,2,0.0,11039784.0
8888,IDA318,Sea,Ambient,11250000,27525625.57,2017-03-25,8891.0,1,27525625.57,8891.0,,,1,0.0,11250000.0
8889,IDA321,Sea,Ambient,7700000,27864442.37,2017-03-25,10234.0,1,27864442.37,10234.0,,,1,0.0,7700000.0
8890,IDA323,Land,Ambient,5528000,40000016.54,2017-03-25,15392.0,1,40000016.54,15392.0,,,1,0.0,5528000.0
8891,IDA323,Sea,Ambient,19400000,55793684.17,2017-03-25,14538.0,2,0.0,0.0,"9F,9E",20135662.0,2,0.0,19400000.0
8892,IDA324,Sea,Ambient,7100000,27963101.76,2017-03-25,11988.0,1,27963101.76,11988.0,,,1,0.0,7100000.0
8893,IDA325,Sea,Ambient,7250000,27996944.15,2017-03-25,9400.0,1,27996944.15,9400.0,,,1,0.0,7250000.0
8894,IDA329,Sea,Ambient,21200000,55922621.41,2017-03-25,23875.0,2,0.0,0.0,"GH,GH",21448000.0,2,0.0,21200000.0
8895,IDA342,Sea,Ambient,6700000,27985754.82,2017-03-25,9185.0,1,27985754.82,9185.0,,,1,0.0,6700000.0
8896,IDA346,Land,Ambient,3796959,39635743.35,2017-03-25,14562.0,1,39635743.35,14562.0,,,1,0.0,3796959.0
8897,IDA348,Sea,Ambient,9050000,27967168.77,2017-03-25,10853.0,1,27967168.77,10853.0,,,1,0.0,9050000.0
8898,IDA356,Land,Ambient,7116000,39096498.07,2017-03-25,14829.0,1,39096498.07,14829.0,,,1,0.0,7116000.0
8899,IDA357,Sea,Ambient,9150000,27935151.86,2017-03-25,12155.0,1,27935151.86,12155.0,,,1,0.0,9150000.0
8900,IDA364,Sea,Ambient,14100000,27945873.69,2017-03-25,9769.0,1,27945873.69,9769.0,,,1,0.0,14100000.0
8901,IDA382,Land,Ambient,3604509,39591676.58,2017-03-25,15751.0,1,39591676.58,15751.0,,,1,0.0,3604509.0
8902,IDA391,Land,Ambient,4358569,39996985.25,2017-03-25,15565.0,1,39996985.25,15565.0,,,1,0.0,4358569.0
8903,IDA391,Sea,Ambient,9500000,27943901.56,2017-03-25,11690.0,1,27943901.56,11690.0,,,1,0.0,9500000.0
8904,IDA392,Sea,Ambient,10500000,26620120.71,2017-03-25,11121.0,1,26620120.71,11121.0,,,1,0.0,10500000.0
8905,IDA395,Sea,Ambient,9250000,27936519.55,2017-03-25,10262.0,1,27936519.55,10262.0,,,1,0.0,9250000.0
8906,IDA398,Sea,Ambient,6500000,26912994.52,2017-03-25,7642.0,1,26912994.52,7642.0,,,1,0.0,6500000.0
8907,IDA420,Sea,Ambient,9150000,27493458.78,2017-03-25,11057.0,1,27493458.78,11057.0,,,1,0.0,9150000.0
8908,IDA441,Land,Ambient,3686963,39999495.37,2017-03-25,14675.0,1,39999495.37,14675.0,,,1,0.0,3686963.0
8909,IDA442,Land,Ambient,5690755,39677000.0,2017-03-25,13986.0,1,39677000.0,13986.0,,,1,0.0,5690755.0
8910,IDA467,Land,Ambient,7526000,39970768.09,2017-03-25,12462.0,1,39970768.09,12462.0,,,1,0.0,7526000.0
8911,IDA475,Land,Ambient,3645346,29999621.4,2017-03-25,10995.0,1,29999621.4,10995.0,,,1,0.0,3645346.0
8912,IDA484,Sea,Ambient,11050000,27978522.17,2017-03-25,9582.0,1,27978522.17,9582.0,,,1,0.0,11050000.0
8913,IDA496,Land,Ambient,3021493,29997418.97,2017-03-25,11227.0,1,29997418.97,11227.0,,,1,0.0,3021493.0
8914,IDA508,Land,Ambient,3631847,39995751.26,2017-03-25,17531.0,1,39995751.26,17531.0,,,1,0.0,3631847.0
8915,IDA779,Sea,Ambient,70949160,83986010.69,2017-03-25,31658.0,3,0.0,0.0,"GH,GH,GH",77722290.0,3,0.0,70949160.0
8916,IDA922,Land,Ambient,2899861,29997586.01,2017-03-25,11011.0,1,29997586.01,11011.0,,,1,0.0,2899861.0
8917,IDJ017,Land,Ambient,6185186,23411594.26,2017-03-25,9177.0,1,23411594.26,9177.0,,,1,0.0,6185186.0
8918,IDJ017,Sea,Ambient,5136624,14696976.59,2017-03-25,6444.0,1,14696976.59,6444.0,,,1,0.0,5136624.0
8919,IDJ050,Land,Ambient,440057,4125362.207,2017-03-25,1681.0,1,4125362.207,1681.0,,,1,0.0,440057.0
8920,IDJ080,Sea,Ambient,13950000,50135880.62,2017-03-25,26000.0,1,50135880.62,26000.0,,,1,0.0,13950000.0
8921,IDJ081,Sea,Ambient,9050000,27989709.61,2017-03-25,13769.0,1,27989709.61,13769.0,,,1,0.0,9050000.0
8922,IDJ126,Sea,Ambient,37200000,53890396.03,2017-03-25,25046.0,2,0.0,0.0,"GH,GH",39997060.0,2,0.0,37200000.0
8923,IDJ129,Sea,Ambient,10700000,27999619.78,2017-03-25,11227.0,1,27999619.78,11227.0,,,1,0.0,10700000.0
8924,IDJ131,Sea,Ambient,21703050,27997923.19,2017-03-25,11145.0,1,27997923.19,11145.0,,,1,0.0,21703050.0
8925,IDJ134,Sea,Ambient,16400000,27998234.93,2017-03-25,13288.0,1,27998234.93,13288.0,,,1,0.0,16400000.0
8926,IDJ137,Land,Ambient,9460180,22993316.04,2017-03-25,11430.0,1,22993316.04,11430.0,,,1,0.0,9460180.0
8927,IDJ141,Sea,Ambient,13900000,27931603.18,2017-03-25,13039.0,1,27931603.18,13039.0,,,1,0.0,13900000.0
8928,IDJ154,Land,Ambient,4311795,38576016.13,2017-03-25,19998.0,1,38576016.13,19998.0,,,1,0.0,4311795.0
8929,IDJ184,Sea,Ambient,11100000,27997576.89,2017-03-25,10198.0,1,27997576.89,10198.0,,,1,0.0,11100000.0
8930,IDJ219,Land,Ambient,9460180,22998312.81,2017-03-25,8401.0,1,22998312.81,8401.0,,,1,0.0,9460180.0
8931,IDJ298,Land,Ambient,1518903,9753127.315,2017-03-25,3482.0,1,9753127.315,3482.0,,,1,0.0,1518903.0
8932,IDJ299,Land,Ambient,2186097,22984077.48,2017-03-25,10326.0,1,22984077.48,10326.0,,,1,0.0,2186097.0
8933,IDJ301,Land,Ambient,595687,9824563.05,2017-03-25,4993.0,1,9824563.05,4993.0,,,1,0.0,595687.0
8934,IDJ306,Land,Ambient,2617704,39622068.05,2017-03-25,15911.0,1,39622068.05,15911.0,,,1,0.0,2617704.0
8935,IDJ307,Land,Ambient,1059762,9998219.107,2017-03-25,4688.0,1,9998219.107,4688.0,,,1,0.0,1059762.0
8936,IDJ313,Land,Ambient,1943118,22995076.09,2017-03-25,10411.0,1,22995076.09,10411.0,,,1,0.0,1943118.0
