Scope,Temp. Condition,MoT,Check in Date,Vol,Volume,Weight,      Gross,VolFill,WeightFill,LoadFill, BaseCost, Non-Conformance? , Quarter 
Secondary Outbound,Ambient,Land,2/1/17,10,9990814.322,3.8,3750.581,0.999081432,0.7501162,0.999081432,"837,169", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,20.5,20475012.66,7.5,7545.586,0.511875317,0.3772793,0.511875317,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,30.4,30354772.95,13.4,13389.093,0.758869324,0.66945465,0.758869324,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,20.7,20736292.54,9,8968.32,0.518407313,0.448416,0.518407313,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.1,25145725.74,11.1,11110.77,0.628643144,0.5555385,0.628643144,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,39.3,39289455,16.2,16195,0.982236375,0.80975,0.982236375,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.9,27893127.78,10.5,10541.055,0.996183135,0.585614167,0.996183135,"8,400,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,3639500, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,3639500, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,3639500, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,3639500, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,3639500, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,3639500, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,30,29998526.5,11.2,11249.375,0.999950883,0.749958333,0.999950883,"1,526,515", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,28005000,12.3,12281.075,1.000178571,0.682281944,1,8440000, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,28.1,28085338.34,10.4,10392.844,0.936177945,0.692856267,0.936177945,"3,154,723", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,26.9,26885970.28,9.8,9806.972,0.960213224,0.544831778,0.960213224,"6,900,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,27976821.76,10.1,10065.439,0.999172206,0.559191056,0.999172206,"9,050,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,28004573.02,10.6,10558.844,1.000163322,0.586602444,1,"9,500,000", Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,37.8,37823904.31,14,14031.762,0.945597608,0.7015881,0.945597608,"3,685,700", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.9,27851579.89,9.1,9091.932,0.994699282,0.505107333,0.994699282,"8,050,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,27978234.03,10.4,10351.679,0.999222644,0.575093278,0.999222644,"7,100,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.9,27934064.21,11.6,11623.208,0.99764515,0.645733778,0.99764515,"7,400,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,38.3,38327962.44,20,19990.64,0.958199061,0.999532,0.999532,13628319, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,40,40000572.86,14.8,14818.109,1.000014321,0.74090545,1,"7,277,900", Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,40,39997951.69,15.1,15118.763,0.999948792,0.75593815,0.999948792,"7,425,900", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.6,27562917.03,10.9,10857.777,0.984389894,0.603209833,0.984389894,"9,700,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,27991164.64,9.9,9916.12,0.999684451,0.550895556,0.999684451,"10,600,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.8,27846000,11.5,11510.425,0.9945,0.639468056,0.9945,"9,575,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,27980694.82,9.5,9509.274,0.999310529,0.528293,0.999310529,"10,600,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,40,39977105.05,14.7,14728.025,0.999427626,0.73640125,0.999427626,"5,500,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19,19014802.5,8.1,8062.5,0.826730543,0.671875,0.826730543,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19,19014802.5,8.1,8062.5,0.826730543,0.671875,0.826730543,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19,19014802.5,8.1,8062.5,0.826730543,0.671875,0.826730543,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19,19014802.5,8.1,8062.5,0.826730543,0.671875,0.826730543,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19,19014802.5,8.1,8062.5,0.826730543,0.671875,0.826730543,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19,19014802.5,8.1,8062.5,0.826730543,0.671875,0.826730543,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,12.7,12676535,5.4,5375,0.551153696,0.447916667,0.551153696,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,26.2,26175578.19,10.1,10113.757,0.934842078,0.561875389,0.934842078,8440000, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,26.9,26946884.63,11.4,11372.18,0.962388737,0.631787778,0.962388737,17028900, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,30,29997732.74,10.5,10476.441,0.999924425,0.6984294,0.999924425,"8,000,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,40,39998305.81,12.8,12807.471,0.999957645,0.64037355,0.999957645,"5,281,876", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,32.5,32451929.6,13.8,13760,0.81129824,0.688,0.81129824,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,14.8,14847433.64,7,7017.655,0.530265487,0.389869722,0.530265487,5136624, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,40,40049354.33,15.2,15248.156,1.001233858,0.7624078,1,"1,450,000", Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,40.1,40079472.97,20.3,20333.605,1.001986824,1.01668025,1,"6,662,593", Vol Fill/Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,38.4,38367232.05,10.4,10357.017,0.959180801,0.51785085,0.959180801,"2,482,328", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,27998000,12,11988.005,0.999928571,0.666000278,0.999928571,8440000, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,40,39978000,14.9,14868.107,0.99945,0.74340535,0.99945,23820197, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,21,20976912,15.9,15900,0.5244228,0.795,0.795,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,13.5,13454369.65,4.3,4275.136,0.480513202,0.237507556,0.480513202,5136624, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,21.3,21276143.38,10.3,10312.548,0.531903585,0.5156274,0.531903585,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,8.7,8670309.227,3.7,3739.578,0.867030923,0.7479156,0.867030923,1208888, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,15.1,15142269.55,6.1,6053.496,0.540795341,0.336305333,0.540795341,1718619, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,12.7,12661837.36,5.4,5359.379,0.452208477,0.297743278,0.452208477,1718619, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,27997119.49,11,11024.258,0.999897125,0.612458778,0.999897125,"5,450,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.3,27330505.59,9.8,9808.817,0.976089485,0.544934278,0.976089485,22632270, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.1,25050709.12,14.8,14811.72,0.894668183,0.987448,0.987448,"4,726,841", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,32.3,32274125.25,14.1,14129.312,0.806853131,0.7064656,0.806853131,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,33.2,33164795.96,14.5,14452.112,0.829119899,0.7226056,0.829119899,2665964, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,37.1,37096540.11,15.8,15759.866,0.927413503,0.7879933,0.927413503,2665964, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,28,27998296.26,10.2,10158.668,0.999939152,0.564370444,0.999939152,"8,900,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.9,25864081.5,16.8,16798.5,0.646602038,0.839925,0.839925,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,38.2,38231275.22,16.6,16618.371,0.955781881,0.83091855,0.955781881,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,14.9,14949062.48,6.1,6101.69,0.649959238,0.508474167,0.649959238,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19.6,19631370.04,8.9,8945.854,0.853537828,0.745487833,0.853537828,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,9.3,9311778.287,3.7,3667.505,0.931177829,0.733501,0.931177829,926425, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,36.4,36431270.71,15.5,15501.725,0.910781768,0.77508625,0.910781768,2962698, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,36.1,36110551.64,15.3,15330.266,0.902763791,0.7665133,0.902763791,2324628, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,5,5022788.226,1.9,1934.96,1.004557645,0.644986667,1,671360, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,18.4,18415113.23,7.6,7574.614,0.800657097,0.631217833,0.800657097,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,4.3,4294554.3,2,1986.993,0.85891086,0.662331,0.85891086,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,16.1,16127009.18,7,6951.262,0.701174312,0.579271833,0.701174312,1993750, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,18.4,18394044.09,8.2,8186.718,0.799741047,0.6822265,0.799741047,2484598, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,16.2,16190205.02,7,6988.013,0.703921957,0.582334417,0.703921957,3378036, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19.5,19478146.67,8.4,8353.082,0.846875942,0.696090167,0.846875942,3832390, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,35.4,35358084.02,18.1,18143.878,0.8839521,0.9071939,0.9071939,3168253, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19.6,19558330.32,8.8,8760.8,0.850362188,0.730066667,0.850362188,1817448, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,5.9,5880806.176,2.2,2229.604,1.176161235,0.743201333,1,837203, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,12.7,12688485.15,6.3,6289.102,0.551673267,0.524091833,0.551673267,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,40.1,40144892,16.4,16388,1.0036223,0.8194,1,1713044, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,15.7,15688076,9.7,9708,0.682090261,0.809,0.809,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,12.6,12568000,4.8,4841.014,0.546434783,0.403417833,0.546434783,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,34.3,34340235.24,17,16955.552,0.858505881,0.8477776,0.858505881,3944872, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19.6,19617651.78,4.3,4287.6,0.852941382,0.3573,0.852941382,1979411, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,3.9,3890610.2,1.4,1419.9,0.77812204,0.4733,0.77812204,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,3.4,3448544.2,2.2,2239.8,0.68970884,0.7466,0.7466,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,3.4,3448544.2,2.2,2239.8,0.68970884,0.7466,0.7466,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,17.2,17242721,11.2,11199,0.431068025,0.55995,0.55995,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,5.8,5801521.153,2.5,2468.867,1.160304231,0.822955667,1,652817, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,26.2,26165220.22,11.1,11138.826,0.654130505,0.5569413,0.654130505,1884449, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,17.2,17210608.18,7.5,7451.506,0.748287312,0.620958833,0.748287312,1252921, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,28.7,28712107.39,11.3,11303.84,0.717802685,0.565192,0.717802685,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,3.5,3538310,0.8,830,0.707662,0.276666667,0.707662,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,27.6,27615122.87,10.8,10828.593,0.690378072,0.54142965,0.690378072,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,26.4,26448000,11.2,11198.073,0.6612,0.55990365,0.6612,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.4,25445518,9.5,9457.393,0.63613795,0.47286965,0.63613795,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,17.2,17242721,11.2,11199,0.431068025,0.55995,0.55995,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,10.8,10800019.53,3.9,3936.069,0.469566066,0.32800575,0.469566066,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,8.5,8535446.528,2.8,2838.58,0.853544653,0.567716,0.853544653,926425, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,3.4,3424221.66,1,1035.042,0.684844332,0.345014,0.684844332,723970, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,19,19014802.5,8.1,8062.5,0.826730543,0.671875,0.826730543,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,7.1,7133989.61,3,2973.288,0.713398961,0.5946576,0.713398961,760430, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,4.2,4229173.775,1.6,1568.124,0.845834755,0.522708,0.845834755,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,5.8,5847238.8,1.1,1081.28,1.16944776,0.360426667,1,652817, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,32,31958406.04,5.8,5832.734,0.798960151,0.2916367,0.798960151,2583854, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,5.6,5640846.085,2.1,2128.839,1.128169217,0.709613,1,813268, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,6.4,6389368.65,3.3,3292.35,0.638936865,0.65847,0.65847,2180775, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,26.3,26252312.48,8.6,8557.54,0.656307812,0.427877,0.656307812,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,26.4,26416432.58,10.6,10602.32,0.660410815,0.530116,0.660410815,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,27.2,27152678.19,10.1,10095.094,0.678816955,0.5047547,0.678816955,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,26.5,26466329.68,11.4,11401.255,0.661658242,0.57006275,0.661658242,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,10.1,10141228,4.3,4300,1.0141228,0.86,1,926425, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,3.8,3772456.288,1.6,1570.184,0.754491258,0.523394667,0.754491258,817408, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,0.2,180202.75,0,18.992,0.03604055,0.006330667,0.03604055,1080035, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,1.5,1497484.5,0.1,125.628,0.2994969,0.041876,0.2994969,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,0.3,267371.75,0,41.708,0.05347435,0.013902667,0.05347435,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,0.2,152220,0,7.606,0.030444,0.002535333,0.030444,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,5.9,5900087.403,2.5,2514.708,1.180017481,0.838236,1,658704, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,5.6,5637312.653,2.4,2362.281,1.127462531,0.787427,1,813268, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,24.8,24808496.91,8.6,8632.44,0.620212423,0.431622,0.620212423,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,16.1,16098028,7.9,7850.4,0.574929571,0.436133333,0.574929571,1718619, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,1.1,1133310.024,0.3,330.6,0.377770008,0.3306,0.377770008,438697, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,16.6,16584531.74,6.9,6903.338,0.592304705,0.383518778,0.592304705,940547, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,4.1,4128852.761,2,2002.847,0.688142127,1.0014235,1,384096, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,13.5,13539613.13,1.9,1875,0.483557612,0.104166667,0.483557612,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,13.5,13539613.13,1.9,1875,0.483557612,0.104166667,0.483557612,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,3.1,3065601.458,1,995.784,0.510933576,0.497892,0.510933576,479857, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,16.2,16215550,5.8,5810,0.579126786,0.322777778,0.579126786,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,16.2,16215550,5.8,5810,0.579126786,0.322777778,0.579126786,940547, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,20.2,20195784,5.8,5836,0.721278,0.389066667,0.721278,1373263, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,2.6,2599605.72,0.4,360,0.86653524,0.36,0.86653524,364079, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,4.2,4224359.295,0.6,585,0.704059883,0.2925,0.704059883,479857, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,12.4,12414849.9,5.4,5405.275,0.443387496,0.300293056,0.443387496,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,3.5,3459793.016,1.4,1436.618,0.576632169,0.718309,0.718309,853000, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,24.1,24090684.48,16.6,16642.368,0.602267112,0.8321184,0.8321184,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,4.3,4310680.25,2.8,2799.75,0.86213605,0.93325,0.93325,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,12.9,12932040.75,8.4,8399.25,0.562262641,0.6999375,0.6999375,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,9.1,9132614.678,3.9,3938.851,0.913261468,0.7877702,0.913261468,867659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,33.7,33721344,13.7,13732,0.8430336,0.6866,0.8430336,6289267, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,33.3,33270911,18.7,18728,0.831772775,0.9364,0.9364,6289267, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,32.6,32567098.75,15.7,15655,0.814177469,0.78275,0.814177469,6289267, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,9.3,9271983.667,3.9,3929.383,0.927198367,0.7858766,0.927198367,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,7.9,7940492.862,3.9,3879.794,0.794049286,0.7759588,0.794049286,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,39.6,39636543.5,15.2,15225,0.990913588,0.76125,0.990913588,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,38,38029605,16.1,16125,0.950740125,0.80625,0.950740125,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,37.2,37177492.09,18.2,18225.25,0.929437302,0.9112625,0.929437302,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,15.1,15058880.66,5.3,5282.318,0.654733942,0.440193167,0.654733942,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,31.6,31625392.72,13.8,13797.962,0.790634818,0.6898981,0.790634818,6557550, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.9,25864081.5,16.8,16798.5,0.646602038,0.839925,0.839925,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.9,25864081.5,16.8,16798.5,0.646602038,0.839925,0.839925,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.7,25657168.85,16.7,16664.112,0.641429221,0.8332056,0.8332056,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,22.6,22622449.95,14.7,14693.088,0.565561249,0.7346544,0.7346544,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.9,25864081.5,16.8,16798.5,0.646602038,0.839925,0.839925,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,25.9,25864081.5,16.8,16798.5,0.646602038,0.839925,0.839925,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,16,15989707.54,6.6,6606.791,0.695204676,0.550565917,0.695204676,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,12.9,12932040.75,8.4,8399.25,0.562262641,0.6999375,0.6999375,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,31.1,31128324.69,13.8,13830.725,0.778208117,0.69153625,0.778208117,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,18.7,18720940.51,7.6,7579.274,0.813953935,0.631606167,0.813953935,3725489, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,32.6,32551286.11,13.5,13540.356,0.813782153,0.6770178,0.813782153,6289267, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,17.1,17135809.05,7.1,7071.659,0.745035176,0.589304917,0.745035176,3378036, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,7.1,7086758.331,4.6,4602.789,0.708675833,0.9205578,0.9205578,760430, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,33,32980010.69,14.9,14908.554,0.824500267,0.7454277,0.824500267,2781206, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,20.7,20688817.24,7.5,7496.676,0.899513793,0.624723,0.899513793,1963750, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,26.6,26612920,10.8,10820,0.950461429,0.601111111,0.950461429,10150000, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.4,27373970.47,12.6,12632.86,0.977641802,0.701825556,0.977641802,10150000, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/1/17,33,33001191.89,14.4,14446.825,1.10003973,0.902926563,1,3779192, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.6,27583724.28,12.4,12394.42,0.98513301,0.688578889,0.98513301,10150000, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.9,27914423.78,11.5,11458.79,0.996943706,0.636599444,0.996943706,10150000, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/1/17,27.4,27412507.52,9.1,9124.846,0.979018126,0.506935889,0.979018126,10150000, Check Out/ ,1
